x,y,arg
1.157228,-6.942652,2
5.5967636,-3.6148598,2
-8.959924,15.135994,1
-1.875066,6.0039086,1
-6.0757737,-3.078923,1
-5.6618466,0.44266343,2
-0.31386662,11.144743,2
14.29359,22.08146,0
20.463516,3.3283813,0
9.994332,0.021429973,0
14.098948,1.434069,0
5.500775,-0.8789392,2
7.7185984,3.1542683,0
1.9779394,23.217802,1
0.7234349,9.659463,1
-3.8678956,0.97163165,1
-4.1714272,-1.4726077,1
-8.912277,-2.262498,2
1.5303853,-3.5493953,1
10.978081,18.195086,0
6.525997,3.55234,0
19.4988,10.9192095,0
18.67739,-3.8795457,0
11.379995,7.881502,0
8.627106,-6.515342,2
5.8701053,6.0544124,0
1.0066848,14.619721,1
-10.981963,9.094046,1
-12.161656,-7.835325,1
-12.973946,-0.3405877,1
1.9517151,-0.4205342,2
0.7898842,3.6665566,2
-1.9512091,15.273815,1
-15.659648,-3.311777,1
-9.866609,-9.133392,1
1.4195294,-13.176331,2
-0.89926183,11.834971,1
5.4057107,13.148039,2
2.347819,21.828873,0
-9.992423,22.62646,1
-16.453653,9.225505,1
-8.089448,-6.286295,1
1.6138927,-14.6156435,2
8.683725,-11.961682,1
3.0240378,10.496467,0
21.138477,-2.7507133,0
7.5881233,5.5305166,0
11.5515375,-14.236006,0
14.921895,5.532602,2
4.1683617,-12.540568,0
6.5000787,16.195889,0
21.331863,-2.9583862,0
21.140327,-0.80544186,0
11.726485,-14.568702,0
15.210366,5.3716908,2
4.4012938,-12.869373,0
-4.117135,7.1817126,1
-3.4355204,2.3340724,2
-2.0017788,-0.37615377,0
14.012702,18.030499,0
23.703135,-8.833819,0
6.9946404,1.1169947,2
13.869951,6.579052,0
17.013254,25.955505,0
21.966923,5.331001,0
3.9725754,0.55661815,0
11.719352,-4.0718827,0
10.703819,-8.188068,2
13.46242,5.814281,0
3.9948883,13.776274,0
18.330154,2.259351,0
20.023224,-0.03597736,0
8.342685,7.5509768,0
5.9733443,2.268368,2
-1.1996901,-4.405341,2
-6.5472918,12.705023,1
-15.203801,4.4332395,1
-10.196745,-3.6181157,1
1.7464135,-8.615976,2
2.7788875,-3.142613,1
-2.318068,18.660904,1
-9.670531,7.7033844,1
-13.950157,-4.1693964,1
-7.832183,-4.70268,1
0.09803722,-11.1593485,2
9.489179,-0.95793617,1
7.1327677,9.465591,0
21.556656,-9.574398,2
2.2735171,5.6400847,0
19.29563,7.1455874,0
14.777223,-5.5142636,0
12.120033,-11.425756,0
14.595755,2.943791,0
5.881887,1.8495384,2
7.604019,2.381537,2
1.648846,23.251616,1
-4.6840496,3.3531487,1
-3.8665617,0.96408874,1
-7.750228,-1.7844899,1
-11.351937,11.309288,2
-6.4824824,6.629518,2
18.014366,15.251945,0
18.410282,8.903494,0
12.621743,-2.7823458,2
5.5317726,-4.3666544,2
3.9833775,13.751387,0
26.775007,3.1925743,0
11.0814495,1.7114166,0
8.41492,7.6290026,0
5.940097,2.2156377,2
-1.2060648,-4.4352593,0
1.6695194,16.427263,1
4.2845216,-16.276724,2
-7.3125114,-7.3946,0
6.8620396,16.497028,0
23.542124,11.531662,0
9.911115,4.8433642,0
11.840636,-15.105537,0
5.0646296,-0.55372506,2
8.146526,3.489729,2
17.997337,17.381817,0
23.251019,-0.14494142,0
11.938638,5.7454443,2
3.6794038,-5.6296096,1
10.170892,14.89872,0
14.214098,7.7562933,0
9.232772,11.537068,0
13.183529,-0.98288995,0
6.9587703,-9.214376,2
3.6015306,9.045729,0
14.067829,13.764159,0
17.978012,4.2011757,0
13.698642,-5.064312,0
9.722044,2.8427079,0
7.412705,-9.107365,2
3.5415618,9.211484,2
-4.9259024,20.807302,1
-0.8427589,20.628765,1
-12.080578,-7.918001,1
-7.9508595,0.75494325,1
1.9232934,-0.48481864,2
0.77825904,3.6852012,2
-9.802431,12.749793,1
-7.520394,5.422114,1
-5.3770103,-5.8565927,2
0.12384895,5.1989202,2
0.77423435,12.7003765,2
-2.7165585,-7.50703,0
5.320235,13.112604,2
2.2979457,21.780468,0
2.3345203,23.278135,1
0.72902715,9.679033,1
-4.2867274,-4.0520835,1
-8.348662,1.2051611,1
2.1896875,-0.035635673,2
0.8031418,3.5741134,2
-2.3780327,17.16626,1
-8.966176,10.5272255,1
-11.315207,-3.189481,1
-7.1044235,-3.8788729,1
0.5965339,-10.700828,2
0.49489522,-4.019396,1
16.950516,25.892939,0
21.894863,5.4088345,0
10.619571,5.6373525,0
8.35838,-7.5365477,2
1.5901637,7.804666,1
9.066972,15.72866,0
21.667948,5.6657066,0
8.522898,-2.3558726,0
11.918071,-4.275326,0
10.700052,-8.177298,2
-0.91400075,-4.0229855,0
-11.109483,15.896643,1
-6.856658,3.5097895,1
-12.551564,-3.324012,1
-3.104761,-6.3426895,2
-0.20301165,-8.182993,1
-7.226553,21.473648,1
-11.1868725,7.1916676,1
1.366033,-7.1820683,2
7.115106,8.416909,1
4.90756,19.032312,2
5.8148003,21.621572,0
-1.2773368,16.45602,1
-16.99704,-4.8979635,1
-9.198794,-9.119465,1
1.9186171,-14.017171,2
8.183253,0.040498167,2
2.6690404,14.284247,2
8.063904,8.474433,0
2.4454942,17.480555,1
-16.515524,1.6667954,1
-8.292296,-8.344606,1
-7.749777,-1.7878412,1
2.2136233,0.0094492,2
1.5946634,-3.6247706,1
10.262299,15.011573,0
16.580173,11.917159,0
9.212474,11.633728,0
16.619196,-13.624627,0
14.638281,-2.5473168,2
4.8322144,-13.345508,2
14.868429,8.316786,0
23.663986,3.9390812,0
11.129725,-6.157502,0
8.059592,-0.82649654,2
10.581457,9.99676,2
12.416048,21.78415,2
2.2632632,21.751305,0
19.062757,18.430334,0
17.898464,7.101779,0
15.901338,-7.6417246,0
8.413178,-7.7762437,2
3.789505,-3.990062,0
14.872826,8.310437,0
23.660704,3.930775,0
11.103694,5.8533773,0
8.889871,-8.144071,1
6.9687395,-5.8580704,2
4.6591506,6.6492853,1
-2.418658,18.554424,1
-6.0083294,9.229838,1
-5.094699,-3.5063612,1
-9.273332,2.5528598,1
3.7718997,-0.9138805,2
0.72652304,-2.4636033,1
-5.9496427,18.27887,1
-5.851938,-2.0288224,1
-11.690679,-10.548376,1
1.2376873,-8.677382,2
-1.0581797,-8.538469,1
20.645966,13.538041,0
22.367104,10.756353,0
9.040148,-5.4281473,2
12.226907,9.026386,0
-16.886774,5.7814927,1
-15.547117,4.1639385,1
-10.645233,-3.5555756,1
2.3617513,-8.474255,2
2.7914402,-3.0888371,1
10.959039,18.202408,0
6.5269184,3.5508745,0
19.565857,10.997662,0
18.713697,-3.8879788,0
11.596821,-1.2870245,2
13.25147,10.951842,2
4.067068,12.625418,2
6.6653123,-6.753045,1
11.830941,16.099297,0
14.696862,-14.356273,0
12.224917,-6.776343,0
9.814651,-10.374174,1
6.73905,-5.9667225,2
4.7459755,6.163866,2
-12.047265,19.648378,1
-13.937652,9.667386,1
-11.446187,-5.9540715,1
9.045926,6.7043767,2
-1.9559203,-2.628814,1
-3.094342,9.086574,1
3.3247552,-15.909052,2
9.169844,9.589678,0
14.256563,22.204632,0
20.427555,3.3267338,0
10.110778,-0.10590898,0
14.1266985,1.4487133,0
5.516734,-0.86554015,2
3.5481036,8.744782,1
9.029159,22.965017,0
19.042221,4.7350054,0
20.032902,8.168708,0
18.094507,-3.6570601,0
21.593359,4.0204678,0
3.7269368,18.195684,0
8.72241,5.9591074,2
5.8831244,6.9345393,0
11.766789,16.055655,0
14.709119,-14.356523,0
12.182348,-6.7422695,0
9.94275,-10.484429,1
6.680225,-6.0914335,2
4.7581725,6.082917,2
4.6883936,12.4119005,0
13.041101,1.555622,0
7.0174603,-11.781593,2
7.697223,11.044259,0
0.4727599,21.624037,1
-6.564406,8.359802,1
-2.387592,3.069378,1
-5.7587094,-9.732447,1
2.4032314,7.730128,2
-1.1458474,-1.3896737,1
10.5109415,15.332016,0
16.461233,9.785153,0
13.319469,-10.370017,0
15.210584,0.31882384,0
14.900154,-2.3462625,0
6.2180743,-9.483142,2
7.778813,3.2412243,1
-1.3726537,19.587692,2
12.211721,14.099528,0
0.7715149,12.692097,2
-2.7163112,-7.503183,0
10.315991,13.899521,0
23.258034,5.699776,2
3.9962604,1.8886312,0
15.35996,15.536378,0
13.46992,-7.232453,2
3.9593468,7.4368052,2
-9.900162,17.48331,1
-10.775414,0.5222125,1
-2.58445,-14.2995405,2
-0.19884996,0.4270048,0
-4.92166,20.802917,1
-0.8582578,20.57636,1
-12.037388,-7.9619474,1
-13.270054,-0.086932704,1
0.84275955,0.7787914,2
10.973592,0.8940393,1
-4.3171353,5.90115,1
16.4343,8.116296,2
12.233302,18.661337,1
-3.717081,3.269203,1
-10.249778,-5.871736,2
5.2044253,5.5499835,0
-6.7308946,12.632133,1
-14.733981,4.8248367,1
-11.707782,-10.567198,1
1.3723984,-8.663419,2
2.7782354,-3.4373991,1
14.514122,23.63868,0
15.133598,-10.630522,0
10.37136,6.194299,0
10.69899,-3.8143666,0
6.6826677,-9.331905,2
1.6078889,10.773859,1
-10.031513,22.665037,1
-16.46626,9.197954,1
-6.2866273,-12.110057,1
2.034992,-14.232491,2
8.682436,-11.949915,2
9.570706,21.009773,0
15.456385,-4.028358,0
12.011911,5.673399,2
6.036948,-15.809725,2
-8.96347,15.146308,1
-1.8536556,6.0296216,1
-8.644621,-12.428095,1
-5.622926,0.39657572,2
3.2410252,-3.6963623,1
-12.265612,11.064084,2
-0.0003962338,15.766685,2
-4.0558696,7.1375427,1
-3.3945694,2.318461,2
-1.9672577,-0.40312538,0
-9.917379,17.5032,1
-10.758434,0.53477144,1
-2.5939522,-14.290693,2
-0.19221997,0.4630631,1
5.4564724,8.243591,2
11.838868,17.12169,2
-13.264558,12.7884245,1
-9.350278,6.7863307,1
3.635895,-8.120813,2
3.4516265,4.2441425,2
0.8595616,12.835828,2
-9.128332,19.53167,2
8.016186,12.391638,0
18.088133,-7.2306786,0
7.2815022,0.49151164,2
-0.8212334,3.24477,0
-3.3769562,12.94876,1
-9.671513,7.7072806,1
-13.860646,-4.2408195,1
-9.3355255,2.6041143,1
4.2978597,-1.2870317,2
0.5370491,-3.9793007,1
9.598679,20.977396,0
15.50714,-3.9767191,0
12.952753,-9.244007,0
5.0355573,-6.991413,2
9.257529,1.5148507,0
-9.911176,17.495804,1
-10.7516,0.5392695,1
-2.6292112,-14.2555895,2
-0.17461136,0.46656722,1
6.8295646,16.46243,0
23.587803,11.57824,0
9.922198,4.8567567,0
11.806919,-15.085453,0
14.100349,-3.0109787,2
8.116929,3.468829,2
18.114779,17.499949,0
23.271275,-0.12891531,0
13.085326,-9.0779505,0
5.1775675,-6.9056206,2
9.27797,1.5351614,0
-4.759597,13.008544,1
2.4230764,-5.329672,2
9.1151085,9.506393,0
-3.3458054,12.915988,1
-9.671883,7.704095,1
-13.918007,-4.176952,1
-7.496158,-3.6218414,1
0.20177451,-11.060391,2
9.417783,-1.205944,1
20.376505,15.98435,0
17.491192,-6.0347147,0
2.1509433,-10.098089,2
6.3887115,10.569303,0
2.0924492,13.126521,1
-12.367816,6.5309877,1
3.3177736,-7.6383004,2
3.0698354,4.051411,2
-1.709353,0.38028187,2
7.022855,20.39562,0
-10.001434,17.583588,1
-3.673628,-5.113314,1
1.2439716,-7.036437,2
5.7180076,-2.9767082,2
2.2752423,23.257732,1
0.7207824,9.66697,1
-4.282358,-4.056269,1
-6.225974,-4.9944067,1
-7.4919076,9.523684,2
0.8434509,-3.045387,2
-1.5483189,15.939674,1
-16.118593,-3.8845909,1
-9.8078575,-9.136409,1
-5.4249687,0.21041739,0
7.1733103,-5.461451,2
4.4221454,5.364723,2
14.163422,13.873052,0
18.012342,4.166435,0
18.108864,-1.4933174,0
9.73122,2.8501844,0
7.4125924,-9.113831,2
3.5535805,9.26351,2
-8.95659,15.134031,1
-1.8829864,6.0002284,1
-8.606242,-12.392716,1
-5.659366,0.4573711,2
-0.31829557,11.172287,2
10.357381,15.180427,0
16.549643,11.888486,0
10.259461,8.520892,0
16.62112,-13.623136,0
14.646468,-2.5437994,2
8.534854,3.4752624,2
-12.729031,17.390865,1
-14.6049595,2.7715058,1
1.4133089,-7.234105,2
7.0891676,8.43743,2
14.492312,23.568161,0
15.137904,-10.631662,0
16.592787,4.691544,0
14.476691,2.8250906,0
5.8704224,1.5876431,2
-0.77908164,-5.0519695,0
10.908268,18.123302,0
6.540536,3.540562,0
18.179096,-1.5719253,0
10.397826,3.2257779,0
11.614495,-1.3289621,2
13.245147,10.9761095,2
4.062771,12.610115,2
6.669951,-6.7515416,1
-8.977589,15.200756,1
-1.8326918,6.05316,1
-8.613612,-12.399926,1
1.4341053,-14.826767,2
-2.0418499,-2.5355902,1
4.7546353,10.368392,2
7.558016,17.44527,0
18.906328,12.950465,0
18.300573,2.2353852,0
20.021795,-0.037396684,0
8.359004,7.5706925,0
16.361917,7.998153,2
-1.1741139,-4.309244,2
-6.8791676,11.504438,1
-3.6596003,-5.146736,1
3.153456,-7.28176,2
2.7940547,3.7696693,0
12.44375,21.812506,2
2.2665837,21.74761,0
18.150682,13.433384,0
20.201597,-10.508728,2
3.964129,7.4321537,2
10.29732,13.861385,0
23.260143,5.7017984,2
3.928242,7.4674077,0
12.805762,3.98272,0
11.841632,-9.81208,2
4.6000576,6.826622,1
-13.899216,15.186279,1
-15.103968,13.700958,1
0.27929816,-6.1014037,1
1.6138321,-12.82815,2
8.344632,0.75878394,1
-1.3810794,19.573532,2
2.6505513,11.474032,0
16.814041,8.543819,2
11.843847,17.113028,2
-3.59903,14.160348,1
-8.2287855,4.212387,1
2.5916367,-19.269758,2
0.49173012,5.7652392,0
2.3381488,23.267134,1
0.7331835,9.664301,1
-16.674992,0.5060878,1
-4.3242316,-1.6459382,1
-9.017255,-2.1580303,2
-6.2304792,6.323098,1
16.86623,8.597043,2
2.6440153,11.475759,0
11.842389,16.097778,0
15.604495,6.7580647,0
11.542915,3.5014646,0
10.031355,-10.56181,1
6.728548,-6.128449,2
4.756879,6.108791,0
5.2556896,13.04889,2
2.2390363,21.717846,0
12.289014,15.924748,0
15.606054,6.752309,0
11.550477,3.5027232,0
10.049867,-10.581663,1
6.7470837,-6.1054726,2
4.7119164,6.1182237,0
-6.1728196,18.509861,1
-7.498642,8.60546,1
-3.6575792,-10.956869,1
-2.8132582,-5.7876687,2
-0.87516755,-8.42156,1
-0.7875299,8.500803,1
-8.930201,-4.978163,1
-1.5270982,-6.532477,2
-1.2046047,5.0352693,2
15.294706,12.929108,0
21.219973,1.8862681,0
16.525629,-11.194716,2
5.68457,10.066274,0
8.081411,20.90064,1
-2.3224094,4.9363365,1
-5.0617814,-3.5245945,1
-9.34733,2.613412,1
3.7501547,-0.91519344,2
0.70990366,-2.4344437,1
-4.7978754,24.448483,1
-10.855858,8.932889,1
-15.592532,7.9465985,1
-12.755088,-0.5340178,1
-2.4683852,-9.846181,1
3.8921506,-2.2454286,2
-1.8159419,8.31271,2
3.9284925,15.803493,1
-10.515582,0.99347776,1
1.0757828,-6.8454394,2
5.5881543,-4.2406206,2
7.1519866,9.449101,0
21.602598,-9.524049,2
4.184239,5.2318974,2
11.921044,12.298718,0
24.274332,-3.1940315,0
16.123074,1.7948195,2
14.370253,4.2438297,0
-4.922061,20.801382,1
-0.8282997,20.613039,1
-4.305356,-4.041337,1
-6.209448,-5.008328,1
-7.5028834,9.496025,2
0.77342606,3.6849818,2
-7.2234464,21.473215,1
-11.175857,7.1947045,1
-3.135664,-2.5917556,2
7.1064496,8.409454,1
-6.26119,10.486878,1
-10.674578,-14.480523,2
-0.7935447,6.9475417,0
15.580881,17.78899,0
26.29431,3.5526905,0
11.289677,1.8834279,0
14.503236,-0.6219051,0
6.1368375,-0.8492275,2
7.599643,2.3837726,2
-3.4170606,15.895099,1
-4.230236,4.373811,2
-0.76355594,6.926305,0
22.112225,12.506652,0
19.486399,-6.952498,0
2.2379684,-10.176684,2
5.0153074,-4.9949837,2
14.279917,22.225666,0
20.440317,3.292081,0
10.248885,6.324257,0
10.7042885,-3.81715,0
6.7158465,-9.348018,2
1.6015869,10.771435,2
-9.821306,12.730346,1
-7.5139604,5.4174523,1
1.0629733,-6.833704,2
5.5970993,-3.4855154,2
19.46324,2.9303496,1
-10.56019,-1.3668869,2
5.3134546,5.062098,2
16.371925,20.278057,0
12.8276825,0.8784617,0
6.0958986,-11.400634,2
7.6142497,10.828894,0
9.040393,12.5622,2
1.0546677,13.790928,0
-0.790214,8.510616,1
-8.907733,-5.008599,1
-1.4789157,-6.476967,2
-1.2072157,5.0234475,2
-12.2578535,11.07299,2
0.002412777,15.818853,2
15.315519,15.501906,0
20.133718,-10.437842,2
3.9694388,7.4202805,2
20.622852,13.5598,0
25.22511,2.3422568,0
12.872799,-3.3276727,2
6.035484,-15.812813,2
-8.090448,11.665804,2
-3.0405614,22.524754,0
-6.8762236,11.493421,1
-3.66804,-5.135645,1
3.1474743,-7.262814,2
2.8241563,3.8047917,0
14.539213,23.648825,0
14.783152,-5.515675,0
12.11419,-11.425782,0
14.562343,2.9117813,0
5.810695,1.5696232,2
7.597346,2.387983,2
7.155309,18.758694,0
18.346392,12.002832,0
12.802795,-3.2505658,2
4.919698,-5.093771,2
-5.328868,11.0136795,1
-2.6428351,3.9760318,2
-4.4881525,-12.91025,0
-2.4489331,18.524632,1
-5.9722676,9.273094,1
-5.127289,-3.4888508,1
-9.311733,2.5805244,1
3.8035243,-0.9376345,2
0.37295038,3.878401,2
14.988993,17.14308,0
19.634933,5.941769,0
15.726307,-7.972474,0
17.911642,-0.047649372,2
8.791686,4.4446893,0
2.9524565,12.643445,0
14.766326,9.788813,0
18.130713,-1.5284787,0
10.684583,2.8602252,0
11.616787,-1.3246777,2
3.714087,2.8744428,2
-12.018157,19.622635,1
-13.848333,9.7577915,1
-4.5592594,-6.7809954,1
9.041248,6.675799,2
-1.9706955,-2.6179888,1
19.28218,7.1571503,0
14.790798,-5.521134,0
12.166926,-11.477858,0
14.342043,-0.5620382,0
6.8555856,-9.213741,2
3.6153584,8.746236,2
13.27285,12.575411,0
19.641264,5.941638,0
15.709493,-8.047194,0
11.378886,-12.7297945,2
0.98596734,7.5428348,2
0.9867254,26.07678,2
-9.128212,19.531511,2
2.676989,14.272519,2
8.108124,8.445406,0
-4.9210515,20.802916,1
-0.85197914,20.637096,1
-12.102271,-7.8989377,1
-12.980122,-0.3345468,1
0.9923519,0.58449084,2
1.3429391,-3.5473187,1
21.33502,10.3377285,0
16.58272,-2.41747,0
15.744157,-8.486519,0
9.642987,-14.184338,2
0.9643646,7.535446,1
-1.372424,19.586021,2
12.28413,14.035532,0
2.3838687,23.252384,1
0.71907693,9.671225,1
-16.67603,0.50721776,1
-4.2487574,-1.563179,1
-8.932934,-2.2563121,2
-6.242572,6.335389,1
1.6396906,23.260782,1
-4.713564,3.3480575,1
-3.8801272,0.96667415,1
-7.74279,-1.7826774,1
-11.373558,11.304574,2
-6.443515,6.5923133,2
-5.961827,18.29,1
-5.924521,-2.0592144,1
-3.6694474,-10.950267,1
-2.8538725,-5.8359194,2
-0.9079952,-8.423668,1
0.003600196,8.26301,1
-5.8229523,7.7603984,1
-2.8500514,1.586745,1
-8.886413,2.0312748,1
-7.4260697,9.570124,2
0.46319664,3.7864056,2
5.565494,23.335842,0
22.367071,10.758983,0
12.256079,5.3477182,2
4.637269,-5.334727,2
-3.889966,17.11985,1
7.132963,-16.843113,2
9.23393,9.642926,0
-3.0647063,9.1272545,1
3.3524683,-15.937859,2
5.2079277,5.371129,2
-6.5874233,12.688911,1
-15.052544,4.5486345,1
-10.252638,-3.5560346,1
1.739297,-8.613673,2
2.7124512,-3.3612196,1
19.088736,18.406935,0
23.09386,16.008429,0
15.894066,-7.4568005,0
17.942013,-0.08866334,2
8.83593,4.4899907,1
-1.1339265,13.578586,1
-9.577118,10.5251465,1
-11.374779,-3.2405632,1
-7.1482096,-3.842584,1
0.5858308,-10.715427,2
9.4352665,-1.3908048,1
16.58621,14.089231,2
12.2566395,18.685822,0
-4.381798,11.903755,2
0.105824076,18.310314,0
-3.7166786,3.255127,1
-10.245616,-5.8710656,2
-5.939707,4.6573095,0
4.68635,16.739937,0
21.151417,-2.7628565,0
10.167637,6.4081025,0
10.698302,-3.806986,0
6.8835096,-9.2059355,2
3.525102,8.771023,0
-9.921099,17.50425,1
-10.776266,0.49682364,1
-2.5687017,-14.315093,2
-0.106787585,0.5295727,1
3.8704736,15.848771,1
-10.481884,1.0400603,1
-8.800284,-0.69371027,2
-0.15031907,0.5149501,2
-3.0356174,9.138712,1
2.436503,-5.2937527,2
9.145699,9.52726,0
10.1961155,14.92171,0
14.21764,7.7647133,0
9.211295,11.612733,0
16.617153,-13.624778,0
14.629534,-2.5634289,2
8.400151,3.4788773,2
10.225808,14.967781,0
16.580093,11.856176,0
9.206226,11.632411,0
13.132895,-1.0346397,0
5.0189033,-0.52937305,2
8.522159,3.4846618,2
8.071553,20.895632,1
-2.4003012,4.8310876,1
-15.021259,-0.33255738,1
-9.305626,2.5682054,1
3.757261,-0.91023487,2
0.74595124,-2.4997752,1
5.3844028,20.04699,1
5.113438,11.469449,1
-4.268249,-4.057385,1
-8.305793,1.1449747,1
-7.504105,9.502838,2
0.7718177,3.5915267,2
12.814945,3.9803271,0
11.846637,-9.805912,2
4.1984167,5.1319504,0
-5.947027,18.272459,1
-5.9355164,-2.056229,1
-3.6698194,-10.946863,1
-2.8433106,-5.7453876,2
0.02904418,11.30885,1
5.5898952,23.371037,0
23.681942,-8.854365,0
12.262358,5.35242,2
6.042385,-15.822215,2
7.1537547,9.44047,0
21.55828,-9.576982,2
4.1041594,5.2081747,2
10.339625,13.87558,0
23.25873,5.701041,2
2.1680815,5.5462947,0
22.756262,17.150328,0
23.535427,1.2374293,0
11.762951,5.8372393,2
6.0340757,-15.8083,0
-9.007435,15.169859,1
-1.8661156,6.0238943,1
-6.0564003,-3.1022482,1
-5.637977,0.4280719,2
-0.298512,11.177406,2
-1.133658,13.593761,1
-9.60562,10.549879,1
-13.932287,-4.1756716,1
-7.5156245,-3.6118262,1
0.18987103,-11.071643,2
9.328026,-1.2219602,1
4.0847564,10.80579,1
-4.6921024,-18.183275,2
5.412309,4.823856,2
16.617376,14.06275,2
12.263332,18.693302,0
15.828545,3.8528268,0
17.274012,-4.8087287,2
4.478933,6.922825,0
15.597496,17.751167,0
26.72666,3.2236655,0
10.589052,5.9490957,0
14.681089,-0.7287492,0
6.8591638,-9.213371,2
1.6111298,10.772553,1
19.48502,2.9508896,1
-10.535035,-1.3498775,2
0.030065184,-9.835315,0
14.639206,11.492784,0
14.965245,-6.5113306,0
15.5557,-8.360804,0
8.512653,-8.010729,1
2.6646128,1.5652794,2
3.588781,5.872267,1
2.7748597,19.433365,1
-5.7158823,2.6041272,1
-13.169963,2.498511,1
-7.7977834,0.58078545,1
-7.483131,9.521921,2
0.9306561,-3.0297315,2
-11.992459,19.650871,1
-13.860899,9.749498,1
-11.445637,-5.9510136,1
9.045539,6.706302,2
-1.9795326,-2.6064086,1
1.6805578,16.42518,1
2.437088,-5.296458,2
5.252491,5.276859,2
8.121659,20.955755,1
-2.3988345,4.8820953,1
-15.029411,-0.3378489,1
-9.519233,5.1799407,1
-0.032036796,-11.283048,2
9.540396,-0.89840955,2
0.8710534,20.804024,0
11.742878,-17.641062,2
2.2280257,5.598397,0
2.9576917,12.650358,0
14.755534,9.827121,0
18.129967,-1.5273294,0
10.693879,-3.813432,0
6.791511,-9.316052,2
3.5831575,9.025163,0
17.01525,25.95748,0
21.964075,5.330277,0
10.687254,5.587005,0
8.328614,-7.4351335,2
1.5432925,7.77513,1
-3.7114143,3.2632859,1
-10.248032,-5.8719997,2
9.237155,9.646686,0
19.09523,18.38956,0
23.119156,16.033628,0
10.708845,5.6098886,0
10.614131,-3.6813533,2
3.8162286,-4.0267863,0
2.6007538,19.611826,1
-3.385021,-0.12721093,1
-13.252488,2.609929,1
-1.21571,1.687577,1
-6.2469544,-0.70796335,1
3.237401,-11.05614,2
-4.286358,5.879499,1
14.688963,11.53978,0
24.12828,7.9894257,0
15.633283,-8.264121,0
8.483624,-7.9382725,1
2.6827369,1.5448401,2
3.592765,5.863969,1
14.616585,11.467912,0
14.969985,-6.5149927,0
15.561222,-8.358875,0
8.471909,-7.948213,1
2.7026591,1.5241313,2
3.609872,5.858533,1
8.995654,22.929628,0
17.60161,10.567037,0
20.000038,8.138437,0
18.064528,-3.6247826,0
21.594255,4.021886,0
3.7679079,18.230507,0
-10.892987,4.2259164,2
5.913303,6.9711747,0
22.08345,12.475801,0
19.426659,-7.0110946,0
12.501719,-2.8281956,2
6.0326185,-15.81001,0
5.6085687,23.388266,0
23.695734,-8.840647,0
7.025009,1.1269264,2
13.870471,6.5836034,0
-2.6387482,11.936241,2
1.0566577,17.20914,0
15.372032,12.864329,0
21.216066,1.8813192,0
7.210619,-11.867167,2
7.7959504,11.262882,0
-5.976845,18.306507,1
-5.9066286,-2.0508184,1
-3.6867228,-10.925868,1
-2.8529637,-5.823538,2
-0.9254103,-8.442273,1
-2.6534643,11.921221,2
1.0511396,17.200161,0
-8.090084,11.66837,2
-3.065268,22.49818,0
5.304996,19.004272,2
5.822148,21.605736,0
-9.737573,12.813473,1
-7.498933,5.4525723,1
-5.3640075,-5.87204,2
0.06978605,5.1156273,2
8.084918,20.911583,1
-2.3307152,4.9254103,1
-14.9025545,-0.21991572,1
-7.8417993,-4.716868,1
3.7159936,-0.8755121,2
0.26107037,3.953403,2
14.493091,23.628588,0
15.161745,-10.656999,0
12.108117,-11.418357,0
14.62247,2.9819083,0
5.792245,1.4984987,2
-0.81902146,-4.9869123,0
-3.411578,15.908608,1
4.255181,-16.311146,2
5.2660637,5.258126,1
-6.6872263,12.670064,1
-14.689898,4.85724,1
-5.668737,-3.2184408,1
-5.8418818,0.56875056,2
-0.012706283,11.307893,1
0.4361414,21.58803,1
-6.5690165,8.366643,1
-4.6123457,-3.7968047,1
-8.837486,1.9502331,1
-7.4173584,9.595943,2
0.8595052,-2.9453416,2
-1.3603964,19.597271,2
12.215474,14.099607,0
10.493257,13.778437,0
19.025904,-9.393877,2
4.060065,1.8176987,0
2.4221692,17.479988,1
-16.503305,1.6785142,1
-4.4355297,-3.9301114,1
-6.220683,-5.0007625,1
-7.4717364,9.547802,2
0.6973856,3.6684625,2
-6.2556357,10.489122,1
-10.696864,-14.5005665,2
-0.8056324,6.969619,0
-5.2098413,9.185134,1
9.903919,-3.0962117,1
-7.2586546,-17.72726,2
3.48883,4.268771,2
4.710233,10.481492,2
7.5595536,17.456589,2
12.127104,24.209967,0
14.177127,7.787478,0
9.281192,11.444903,0
14.202022,-12.784675,0
5.031933,-0.5404604,2
8.24879,3.4896686,2
13.227796,12.6071,0
19.612135,5.976668,0
10.905418,5.6690087,0
8.451448,-7.8158765,1
2.6368418,1.5999522,2
3.6426032,5.8645015,1
1.0070107,14.61821,1
-10.958817,9.074197,1
-12.159296,-7.840932,1
-12.961553,-0.35231656,1
1.0391301,0.49265516,1
-5.3084445,1.7379171,2
4.3098173,-9.167929,1
10.979783,18.191988,0
14.841538,9.781462,0
19.505325,10.933814,0
18.62411,-3.8628519,0
11.623158,-1.3283322,2
3.695616,2.876656,2
-3.4187033,15.910486,1
-4.2283444,4.3860826,2
-0.76115423,6.9214506,0
0.99757785,14.640459,1
-10.825147,8.898043,1
-15.51632,7.8668857,1
-8.08112,0.89340127,1
1.9811547,-0.37205353,2
1.3175178,-3.4295626,1
9.612498,20.972279,0
15.418167,-4.0739093,0
12.926896,-9.263951,0
4.962538,-7.0459776,2
7.1896453,-1.7281173,0
6.804048,16.44504,0
23.594446,11.583198,0
21.19709,-0.8635204,0
13.268728,-0.92222524,0
